Timestamp, E, N, V, Yaw_rad, RateBias_rads, HeadBias_rad, Accel, RawYaw_rad, GPS_E, GPS_N
141.6382, 740948.7033, 3392414.7948, 0.6036, 1.508942, 0.00555427, -0.08838510, -0.0193, -0.061111, 740948.6914, 3392414.7631
141.6556, 740948.7034, 3392414.8033, 0.5926, 1.510551, 0.00538773, -0.08838006, -0.0192, -0.061095, 740948.6935, 3392414.7685
141.6581, 740948.7030, 3392414.8037, 0.5925, 1.512170, 0.00522988, -0.08837503, -0.0188, -0.061088, 740948.6957, 3392414.7739
141.6681, 740948.7030, 3392414.8083, 0.5874, 1.513702, 0.00507653, -0.08837001, -0.0185, -0.061060, 740948.6978, 3392414.7793
141.6856, 740948.7033, 3392414.8165, 0.5746, 1.515175, 0.00492401, -0.08836499, -0.0186, -0.061043, 740948.6999, 3392414.7846
141.6881, 740948.7032, 3392414.8170, 0.5745, 1.516659, 0.00477934, -0.08835997, -0.0182, -0.061030, 740948.7020, 3392414.7899
141.7058, 740948.7036, 3392414.8254, 0.5648, 1.518053, 0.00463484, -0.08835496, -0.0180, -0.060999, 740948.7042, 3392414.7951
141.7081, 740948.7039, 3392414.8257, 0.5647, 1.516362, 0.00479716, -0.08834690, -0.0177, -0.060982, 740948.7063, 3392414.8003
141.7181, 740948.7045, 3392414.8302, 0.5592, 1.514649, 0.00495778, -0.08833879, -0.0175, -0.060971, 740948.7085, 3392414.8054
141.7356, 740948.7053, 3392414.8383, 0.5491, 1.512884, 0.00512085, -0.08833065, -0.0174, -0.060950, 740948.7107, 3392414.8104
141.7457, 740948.7061, 3392414.8425, 0.5444, 1.511168, 0.00528267, -0.08832246, -0.0171, -0.060943, 740948.7128, 3392414.8155
141.7482, 740948.7066, 3392414.8430, 0.5444, 1.509537, 0.00543896, -0.08831424, -0.0168, -0.060933, 740948.7150, 3392414.8205
141.7581, 740948.7074, 3392414.8473, 0.5389, 1.507872, 0.00559445, -0.08830598, -0.0166, -0.060914, 740948.7171, 3392414.8254
141.7681, 740948.7083, 3392414.8516, 0.5342, 1.506215, 0.00574900, -0.08829767, -0.0163, -0.060910, 740948.7193, 3392414.8304
141.7856, 740948.7095, 3392414.8594, 0.5242, 1.504502, 0.00590550, -0.08828932, -0.0163, -0.060912, 740948.7215, 3392414.8352
141.7881, 740948.7102, 3392414.8600, 0.5242, 1.502920, 0.00605699, -0.08828094, -0.0160, -0.060902, 740948.7236, 3392414.8401
141.8057, 740948.7115, 3392414.8678, 0.5159, 1.501232, 0.00621064, -0.08827252, -0.0158, -0.060909, 740948.7258, 3392414.8449
141.8156, 740948.7116, 3392414.8716, 0.5116, 1.499611, 0.00636220, -0.08826407, -0.0156, -0.060913, 740948.7010, 3392414.8437
141.8181, 740948.7112, 3392414.8720, 0.5115, 1.501347, 0.00619294, -0.08825882, -0.0152, -0.060895, 740948.7031, 3392414.8485
141.8281, 740948.7112, 3392414.8761, 0.5075, 1.502989, 0.00602796, -0.08825358, -0.0150, -0.060895, 740948.7052, 3392414.8532
141.8382, 740948.7112, 3392414.8801, 0.5033, 1.504591, 0.00586700, -0.08824835, -0.0148, -0.060892, 740948.7073, 3392414.8580
141.8557, 740948.7115, 3392414.8876, 0.4965, 1.506133, 0.00570635, -0.08824312, -0.0145, -0.060876, 740948.7094, 3392414.8627
141.8581, 740948.7115, 3392414.8880, 0.4964, 1.507703, 0.00555324, -0.08823791, -0.0142, -0.060874, 740948.7115, 3392414.8673
141.8682, 740948.7117, 3392414.8921, 0.4934, 1.509186, 0.00540417, -0.08823271, -0.0139, -0.060884, 740948.7136, 3392414.8720
141.8857, 740948.7122, 3392414.8995, 0.4860, 1.510614, 0.00525535, -0.08822751, -0.0138, -0.060873, 740948.7157, 3392414.8766
141.8881, 740948.7124, 3392414.8999, 0.4859, 1.512062, 0.00511405, -0.08822232, -0.0135, -0.060875, 740948.7177, 3392414.8811
141.9059, 740948.7130, 3392414.9073, 0.4782, 1.513428, 0.00497172, -0.08821715, -0.0134, -0.060871, 740948.7199, 3392414.8856
141.9157, 740948.7138, 3392414.9109, 0.4741, 1.509972, 0.00530339, -0.08820729, -0.0133, -0.060875, 740948.7219, 3392414.8901
141.9181, 740948.7145, 3392414.9114, 0.4741, 1.506675, 0.00562079, -0.08819737, -0.0130, -0.060890, 740948.7239, 3392414.8945
141.9282, 740948.7154, 3392414.9154, 0.4703, 1.503405, 0.00593122, -0.08818743, -0.0128, -0.060903, 740948.7261, 3392414.8988
141.9458, 740948.7167, 3392414.9223, 0.4617, 1.500083, 0.00624438, -0.08817743, -0.0128, -0.060888, 740948.7281, 3392414.9031
141.9556, 740948.7177, 3392414.9259, 0.4579, 1.496882, 0.00654990, -0.08816739, -0.0127, -0.060911, 740948.7302, 3392414.9074
141.9582, 740948.7185, 3392414.9265, 0.4578, 1.493837, 0.00684259, -0.08815732, -0.0124, -0.060928, 740948.7323, 3392414.9117
141.9682, 740948.7196, 3392414.9304, 0.4544, 1.490791, 0.00713020, -0.08814720, -0.0122, -0.060920, 740948.7343, 3392414.9159
141.9782, 740948.7208, 3392414.9342, 0.4506, 1.487796, 0.00741258, -0.08813704, -0.0121, -0.060929, 740948.7364, 3392414.9202
141.9956, 740948.7222, 3392414.9409, 0.4438, 1.484752, 0.00769622, -0.08812683, -0.0120, -0.060926, 740948.7385, 3392414.9244
141.9982, 740948.7232, 3392414.9416, 0.4438, 1.481918, 0.00796815, -0.08811659, -0.0118, -0.060909, 740948.7406, 3392414.9286
142.0082, 740948.7235, 3392414.9451, 0.4403, 1.479081, 0.00823458, -0.08810631, -0.0116, -0.060908, 740948.7175, 3392414.9267
142.0256, 740948.7240, 3392414.9516, 0.4344, 1.479702, 0.00815979, -0.08809942, -0.0115, -0.060889, 740948.7195, 3392414.9309
142.0281, 740948.7239, 3392414.9521, 0.4343, 1.480418, 0.00808857, -0.08809253, -0.0112, -0.060868, 740948.7215, 3392414.9351
142.0456, 740948.7245, 3392414.9586, 0.4291, 1.481003, 0.00801744, -0.08808565, -0.0110, -0.060854, 740948.7235, 3392414.9392
142.0481, 740948.7246, 3392414.9591, 0.4291, 1.481681, 0.00794991, -0.08807877, -0.0108, -0.060836, 740948.7255, 3392414.9434
142.0656, 740948.7252, 3392414.9655, 0.4231, 1.482237, 0.00788189, -0.08807189, -0.0107, -0.060818, 740948.7275, 3392414.9475
142.0756, 740948.7257, 3392414.9690, 0.4208, 1.482843, 0.00781494, -0.08806503, -0.0105, -0.060809, 740948.7295, 3392414.9516
142.0781, 740948.7260, 3392414.9695, 0.4207, 1.483491, 0.00775040, -0.08805818, -0.0103, -0.060800, 740948.7315, 3392414.9557
142.0881, 740948.7265, 3392414.9731, 0.4185, 1.484073, 0.00768649, -0.08805134, -0.0101, -0.060789, 740948.7335, 3392414.9598
142.0983, 740948.7271, 3392414.9767, 0.4159, 1.484659, 0.00762203, -0.08804452, -0.0099, -0.060779, 740948.7355, 3392414.9639
142.1081, 740948.7281, 3392414.9802, 0.4137, 1.480088, 0.00805654, -0.08803261, -0.0097, -0.060771, 740948.7375, 3392414.9680
142.1257, 740948.7294, 3392414.9866, 0.4088, 1.475489, 0.00849055, -0.08802066, -0.0096, -0.060775, 740948.7395, 3392414.9721
142.1282, 740948.7302, 3392414.9872, 0.4088, 1.471195, 0.00890364, -0.08800868, -0.0094, -0.060785, 740948.7415, 3392414.9762
142.1457, 740948.7317, 3392414.9936, 0.4051, 1.466806, 0.00931580, -0.08799667, -0.0092, -0.060754, 740948.7435, 3392414.9802
142.1482, 740948.7325, 3392414.9942, 0.4051, 1.462733, 0.00970730, -0.08798464, -0.0090, -0.060743, 740948.7455, 3392414.9843
142.1656, 740948.7340, 3392415.0005, 0.4023, 1.458556, 0.01009737, -0.08797257, -0.0087, -0.060756, 740948.7475, 3392414.9884
142.1682, 740948.7349, 3392415.0012, 0.4023, 1.454695, 0.01046807, -0.08796049, -0.0085, -0.060749, 740948.7495, 3392414.9925
142.1856, 740948.7365, 3392415.0076, 0.3989, 1.450719, 0.01083729, -0.08794838, -0.0083, -0.060750, 740948.7515, 3392414.9967
142.1881, 740948.7375, 3392415.0083, 0.3989, 1.447064, 0.01118783, -0.08793625, -0.0082, -0.060762, 740948.7535, 3392415.0008
142.1981, 740948.7388, 3392415.0119, 0.3974, 1.443425, 0.01152861, -0.08792410, -0.0080, -0.060786, 740948.7555, 3392415.0050
142.2081, 740948.7391, 3392415.0149, 0.3962, 1.439880, 0.01186007, -0.08791194, -0.0077, -0.060789, 740948.7276, 3392414.9921
142.2182, 740948.7392, 3392415.0180, 0.3951, 1.440706, 0.01176846, -0.08790400, -0.0075, -0.060796, 740948.7295, 3392414.9962
142.2281, 740948.7393, 3392415.0211, 0.3942, 1.441533, 0.01167699, -0.08789608, -0.0073, -0.060798, 740948.7314, 3392415.0004
142.2456, 740948.7399, 3392415.0269, 0.3921, 1.442287, 0.01158330, -0.08788819, -0.0071, -0.060802, 740948.7334, 3392415.0045
142.2556, 740948.7402, 3392415.0300, 0.3913, 1.443130, 0.01148973, -0.08788033, -0.0069, -0.060814, 740948.7353, 3392415.0087
142.2581, 740948.7401, 3392415.0303, 0.3913, 1.444045, 0.01139843, -0.08787249, -0.0067, -0.060810, 740948.7372, 3392415.0129
142.2681, 740948.7405, 3392415.0336, 0.3905, 1.444876, 0.01130687, -0.08786468, -0.0065, -0.060811, 740948.7391, 3392415.0172
142.2781, 740948.7409, 3392415.0368, 0.3898, 1.445718, 0.01121429, -0.08785691, -0.0063, -0.060827, 740948.7410, 3392415.0213
142.2882, 740948.7414, 3392415.0402, 0.3893, 1.446562, 0.01112159, -0.08784916, -0.0061, -0.060826, 740948.7430, 3392415.0255
142.2981, 740948.7419, 3392415.0435, 0.3888, 1.447405, 0.01102918, -0.08784144, -0.0059, -0.060823, 740948.7448, 3392415.0297
142.3081, 740948.7428, 3392415.0468, 0.3884, 1.443878, 0.01135950, -0.08782942, -0.0057, -0.060835, 740948.7467, 3392415.0339
142.3182, 740948.7436, 3392415.0502, 0.3880, 1.440465, 0.01167851, -0.08781740, -0.0055, -0.060826, 740948.7487, 3392415.0381
142.3281, 740948.7445, 3392415.0536, 0.3877, 1.437149, 0.01198794, -0.08780538, -0.0053, -0.060825, 740948.7505, 3392415.0423
142.3381, 740948.7455, 3392415.0570, 0.3874, 1.433963, 0.01228441, -0.08779338, -0.0051, -0.060802, 740948.7525, 3392415.0465
142.3556, 740948.7469, 3392415.0632, 0.3870, 1.430742, 0.01257716, -0.08778138, -0.0048, -0.060788, 740948.7544, 3392415.0508
142.3581, 740948.7475, 3392415.0638, 0.3870, 1.427863, 0.01285258, -0.08776940, -0.0048, -0.060784, 740948.7563, 3392415.0550
142.3681, 740948.7486, 3392415.0673, 0.3868, 1.425005, 0.01311654, -0.08775744, -0.0046, -0.060775, 740948.7582, 3392415.0593
142.3857, 740948.7501, 3392415.0736, 0.3866, 1.422115, 0.01337547, -0.08774550, -0.0043, -0.060762, 740948.7601, 3392415.0635
142.3881, 740948.7508, 3392415.0743, 0.3866, 1.419563, 0.01361919, -0.08773357, -0.0042, -0.060748, 740948.7620, 3392415.0678
142.3981, 740948.7520, 3392415.0779, 0.3865, 1.417028, 0.01385121, -0.08772167, -0.0041, -0.060741, 740948.7639, 3392415.0721
142.4156, 740948.7527, 3392415.0836, 0.3863, 1.414447, 0.01407886, -0.08770979, -0.0038, -0.060716, 740948.7416, 3392415.0582
142.4257, 740948.7529, 3392415.0865, 0.3862, 1.415905, 0.01392280, -0.08770167, -0.0037, -0.060704, 740948.7435, 3392415.0624
142.4357, 740948.7531, 3392415.0895, 0.3865, 1.417381, 0.01376514, -0.08769361, -0.0035, -0.060701, 740948.7453, 3392415.0667
142.4383, 740948.7529, 3392415.0898, 0.3865, 1.418915, 0.01361318, -0.08768558, -0.0034, -0.060679, 740948.7471, 3392415.0709
142.4481, 740948.7533, 3392415.0929, 0.3868, 1.420348, 0.01346154, -0.08767760, -0.0033, -0.060668, 740948.7490, 3392415.0752
142.4582, 740948.7537, 3392415.0962, 0.3871, 1.421786, 0.01330904, -0.08766966, -0.0031, -0.060669, 740948.7508, 3392415.0795
142.4757, 740948.7545, 3392415.1023, 0.3875, 1.423154, 0.01315253, -0.08766178, -0.0029, -0.060653, 740948.7526, 3392415.0837
142.4858, 740948.7550, 3392415.1055, 0.3876, 1.424625, 0.01299604, -0.08765394, -0.0028, -0.060659, 740948.7545, 3392415.0880
142.4958, 740948.7555, 3392415.1087, 0.3877, 1.426104, 0.01283911, -0.08764615, -0.0026, -0.060662, 740948.7563, 3392415.0923
142.5058, 740948.7560, 3392415.1120, 0.3879, 1.427584, 0.01268217, -0.08763841, -0.0025, -0.060668, 740948.7581, 3392415.0965
142.5156, 740948.7568, 3392415.1152, 0.3880, 1.424510, 0.01296922, -0.08762626, -0.0024, -0.060682, 740948.7599, 3392415.1008
142.5257, 740948.7577, 3392415.1186, 0.3881, 1.421572, 0.01324248, -0.08761416, -0.0023, -0.060692, 740948.7618, 3392415.1051
142.5281, 740948.7582, 3392415.1191, 0.3880, 1.418908, 0.01349674, -0.08760208, -0.0023, -0.060697, 740948.7636, 3392415.1094
142.5457, 740948.7596, 3392415.1254, 0.3882, 1.416128, 0.01374414, -0.08759005, -0.0021, -0.060709, 740948.7654, 3392415.1137
142.5556, 740948.7606, 3392415.1288, 0.3890, 1.413580, 0.01397868, -0.08757806, -0.0019, -0.060726, 740948.7672, 3392415.1180
142.5581, 740948.7612, 3392415.1295, 0.3890, 1.411294, 0.01419609, -0.08756612, -0.0019, -0.060724, 740948.7690, 3392415.1223
142.5756, 740948.7627, 3392415.1359, 0.3903, 1.408880, 0.01440674, -0.08755421, -0.0017, -0.060730, 740948.7708, 3392415.1266
142.5782, 740948.7633, 3392415.1367, 0.3903, 1.406828, 0.01460144, -0.08754235, -0.0016, -0.060742, 740948.7726, 3392415.1308
142.5882, 740948.7644, 3392415.1404, 0.3909, 1.404774, 0.01478559, -0.08753052, -0.0015, -0.060729, 740948.7744, 3392415.1351
142.5982, 740948.7656, 3392415.1441, 0.3913, 1.402827, 0.01495935, -0.08751875, -0.0014, -0.060736, 740948.7761, 3392415.1394
142.6081, 740948.7660, 3392415.1475, 0.3918, 1.400991, 0.01512235, -0.08750702, -0.0013, -0.060735, 740948.7588, 3392415.1377
142.6181, 740948.7664, 3392415.1511, 0.3921, 1.402576, 0.01495433, -0.08749863, -0.0012, -0.060740, 740948.7606, 3392415.1419
142.6356, 740948.7673, 3392415.1575, 0.3926, 1.404076, 0.01478248, -0.08749029, -0.0011, -0.060740, 740948.7622, 3392415.1462
142.6381, 740948.7672, 3392415.1582, 0.3926, 1.405780, 0.01461412, -0.08748201, -0.0011, -0.060729, 740948.7641, 3392415.1504
142.6556, 740948.7681, 3392415.1646, 0.3931, 1.407283, 0.01444250, -0.08747377, -0.0010, -0.060711, 740948.7658, 3392415.1546
142.6581, 740948.7682, 3392415.1654, 0.3931, 1.408977, 0.01427528, -0.08746558, -0.0010, -0.060705, 740948.7675, 3392415.1589
142.6681, 740948.7687, 3392415.1691, 0.3932, 1.410572, 0.01410707, -0.08745745, -0.0009, -0.060689, 740948.7693, 3392415.1631
142.6781, 740948.7693, 3392415.1728, 0.3934, 1.412156, 0.01394005, -0.08744937, -0.0009, -0.060669, 740948.7710, 3392415.1673
142.6881, 740948.7700, 3392415.1765, 0.3935, 1.413749, 0.01377241, -0.08744133, -0.0008, -0.060650, 740948.7727, 3392415.1716
142.6981, 740948.7706, 3392415.1802, 0.3936, 1.415353, 0.01360378, -0.08743336, -0.0008, -0.060631, 740948.7745, 3392415.1757
142.7156, 740948.7720, 3392415.1868, 0.3938, 1.412065, 0.01390067, -0.08742073, -0.0007, -0.060601, 740948.7762, 3392415.1800
142.7181, 740948.7725, 3392415.1876, 0.3938, 1.409178, 0.01417643, -0.08740815, -0.0007, -0.060579, 740948.7780, 3392415.1842
142.7356, 740948.7740, 3392415.1941, 0.3940, 1.406156, 0.01444642, -0.08739559, -0.0006, -0.060566, 740948.7797, 3392415.1883
142.7381, 740948.7746, 3392415.1950, 0.3940, 1.403521, 0.01469761, -0.08738307, -0.0006, -0.060513, 740948.7815, 3392415.1925
142.7556, 740948.7762, 3392415.2016, 0.3941, 1.400731, 0.01494406, -0.08737057, -0.0006, -0.060506, 740948.7832, 3392415.1966
142.7656, 740948.7773, 3392415.2053, 0.3941, 1.398165, 0.01517927, -0.08735810, -0.0005, -0.060493, 740948.7850, 3392415.2008
142.7681, 740948.7779, 3392415.2062, 0.3941, 1.395846, 0.01539970, -0.08734564, -0.0005, -0.060477, 740948.7868, 3392415.2049
142.7856, 740948.7795, 3392415.2128, 0.3941, 1.393394, 0.01561516, -0.08733321, -0.0005, -0.060485, 740948.7885, 3392415.2089
142.7956, 740948.7807, 3392415.2165, 0.3935, 1.391127, 0.01582047, -0.08732080, -0.0005, -0.060482, 740948.7903, 3392415.2130
142.7982, 740948.7814, 3392415.2175, 0.3935, 1.389084, 0.01601395, -0.08730839, -0.0005, -0.060482, 740948.7921, 3392415.2170
142.8082, 740948.7816, 3392415.2212, 0.3929, 1.387005, 0.01619915, -0.08729601, -0.0006, -0.060492, 740948.7646, 3392415.2199
142.8181, 740948.7816, 3392415.2250, 0.3919, 1.389938, 0.01590000, -0.08728853, -0.0006, -0.060497, 740948.7664, 3392415.2239
142.8356, 740948.7821, 3392415.2316, 0.3905, 1.392721, 0.01560154, -0.08728107, -0.0007, -0.060500, 740948.7681, 3392415.2279
142.8457, 740948.7821, 3392415.2353, 0.3899, 1.395572, 0.01530843, -0.08727364, -0.0008, -0.060517, 740948.7698, 3392415.2318
142.8557, 740948.7822, 3392415.2390, 0.3887, 1.398365, 0.01502139, -0.08726625, -0.0008, -0.060526, 740948.7715, 3392415.2357
142.8581, 740948.7819, 3392415.2399, 0.3887, 1.401158, 0.01474810, -0.08725888, -0.0008, -0.060526, 740948.7732, 3392415.2396
142.8757, 740948.7826, 3392415.2464, 0.3860, 1.403720, 0.01447304, -0.08725154, -0.0010, -0.060541, 740948.7749, 3392415.2434
142.8783, 740948.7824, 3392415.2474, 0.3859, 1.406397, 0.01421058, -0.08724423, -0.0010, -0.060549, 740948.7766, 3392415.2472
142.8958, 740948.7831, 3392415.2538, 0.3825, 1.408852, 0.01394691, -0.08723694, -0.0013, -0.060547, 740948.7783, 3392415.2509
142.8986, 740948.7830, 3392415.2549, 0.3825, 1.411418, 0.01369479, -0.08722968, -0.0012, -0.060562, 740948.7800, 3392415.2546
142.9083, 740948.7836, 3392415.2584, 0.3807, 1.410235, 0.01379617, -0.08721886, -0.0014, -0.060566, 740948.7818, 3392415.2583
142.9257, 740948.7846, 3392415.2646, 0.3772, 1.408967, 0.01389603, -0.08720804, -0.0016, -0.060569, 740948.7835, 3392415.2619
142.9356, 740948.7853, 3392415.2681, 0.3744, 1.407840, 0.01399205, -0.08719722, -0.0018, -0.060582, 740948.7852, 3392415.2655
142.9380, 740948.7855, 3392415.2690, 0.3744, 1.406870, 0.01408239, -0.08718641, -0.0018, -0.060583, 740948.7869, 3392415.2691
142.9481, 740948.7862, 3392415.2725, 0.3718, 1.405814, 0.01417053, -0.08717558, -0.0019, -0.060584, 740948.7886, 3392415.2726
142.9656, 740948.7874, 3392415.2785, 0.3664, 1.404675, 0.01425701, -0.08716475, -0.0023, -0.060591, 740948.7903, 3392415.2760
142.9757, 740948.7882, 3392415.2819, 0.3643, 1.403672, 0.01434055, -0.08715392, -0.0024, -0.060611, 740948.7921, 3392415.2794
142.9856, 740948.7890, 3392415.2853, 0.3624, 1.402669, 0.01442416, -0.08714305, -0.0025, -0.060605, 740948.7937, 3392415.2829
142.9881, 740948.7894, 3392415.2862, 0.3624, 1.401836, 0.01450112, -0.08713221, -0.0025, -0.060603, 740948.7954, 3392415.2862
142.9981, 740948.7903, 3392415.2896, 0.3603, 1.400912, 0.01457612, -0.08712136, -0.0026, -0.060588, 740948.7972, 3392415.2895
143.0081, 740948.7904, 3392415.2928, 0.3585, 1.399985, 0.01465142, -0.08711047, -0.0026, -0.060564, 740948.7766, 3392415.2862
143.0257, 740948.7908, 3392415.2984, 0.3529, 1.402639, 0.01436766, -0.08710318, -0.0030, -0.060559, 740948.7782, 3392415.2895
143.0282, 740948.7904, 3392415.2990, 0.3529, 1.405386, 0.01409876, -0.08709590, -0.0029, -0.060544, 740948.7800, 3392415.2926
143.0382, 740948.7905, 3392415.3021, 0.3491, 1.407933, 0.01383866, -0.08708862, -0.0031, -0.060521, 740948.7816, 3392415.2958
143.0556, 740948.7910, 3392415.3074, 0.3431, 1.410376, 0.01357728, -0.08708136, -0.0035, -0.060511, 740948.7832, 3392415.2989
143.0656, 740948.7911, 3392415.3104, 0.3408, 1.412844, 0.01332365, -0.08707411, -0.0036, -0.060486, 740948.7850, 3392415.3019
143.0681, 740948.7910, 3392415.3110, 0.3408, 1.415274, 0.01308562, -0.08706684, -0.0035, -0.060466, 740948.7866, 3392415.3050
143.0856, 740948.7916, 3392415.3163, 0.3361, 1.417496, 0.01284684, -0.08705959, -0.0037, -0.060464, 740948.7883, 3392415.3079
143.0956, 740948.7919, 3392415.3192, 0.3328, 1.419749, 0.01261486, -0.08705235, -0.0039, -0.060446, 740948.7900, 3392415.3109
143.1057, 740948.7922, 3392415.3220, 0.3300, 1.421907, 0.01239227, -0.08704509, -0.0040, -0.060439, 740948.7916, 3392415.3138
143.1156, 740948.7927, 3392415.3247, 0.3256, 1.420658, 0.01250161, -0.08703455, -0.0043, -0.060436, 740948.7933, 3392415.3167
143.1256, 740948.7933, 3392415.3274, 0.3219, 1.419422, 0.01260958, -0.08702398, -0.0045, -0.060431, 740948.7951, 3392415.3195
143.1356, 740948.7939, 3392415.3301, 0.3186, 1.418148, 0.01272117, -0.08701334, -0.0046, -0.060439, 740948.7968, 3392415.3223
143.1457, 740948.7946, 3392415.3328, 0.3157, 1.416899, 0.01283002, -0.08700268, -0.0047, -0.060429, 740948.7985, 3392415.3250
143.1482, 740948.7950, 3392415.3334, 0.3157, 1.415751, 0.01293773, -0.08699197, -0.0046, -0.060432, 740948.8002, 3392415.3278
143.1657, 740948.7961, 3392415.3383, 0.3110, 1.414369, 0.01304988, -0.08698121, -0.0048, -0.060438, 740948.8019, 3392415.3305
143.1757, 740948.7965, 3392415.3388, -0.0000, 1.414248, 0.01304892, -0.08697638, -0.0000, -0.060456, 740948.8037, 3392415.3331
143.1857, 740948.7968, 3392415.3387, -0.0000, 1.414128, 0.01304792, -0.08697155, -0.0000, -0.060466, 740948.8054, 3392415.3357
143.1957, 740948.7972, 3392415.3386, 0.0000, 1.414008, 0.01304689, -0.08696671, 0.0000, -0.060477, 740948.8071, 3392415.3382
143.2057, 740948.7976, 3392415.3387, 0.0000, 1.413888, 0.01304583, -0.08696188, 0.0000, -0.060500, 740948.8089, 3392415.3408
143.2156, 740948.7974, 3392415.3385, -0.0000, 1.413771, 0.01304471, -0.08695704, -0.0000, -0.060507, 740948.7940, 3392415.3338
143.2256, 740948.7974, 3392415.3385, -0.0000, 1.413652, 0.01304357, -0.08695220, -0.0000, -0.060516, 740948.7957, 3392415.3362
143.2356, 740948.7974, 3392415.3385, 0.0000, 1.413534, 0.01304239, -0.08694736, 0.0000, -0.060533, 740948.7974, 3392415.3386
143.2381, 740948.7974, 3392415.3385, 0.0000, 1.413513, 0.01304121, -0.08694252, 0.0000, -0.060532, 740948.7991, 3392415.3409
143.2556, 740948.7976, 3392415.3387, 0.0000, 1.413298, 0.01303997, -0.08693767, 0.0000, -0.060535, 740948.8008, 3392415.3432
143.2656, 740948.7977, 3392415.3390, 0.0000, 1.413181, 0.01303871, -0.08693282, 0.0000, -0.060545, 740948.8025, 3392415.3455
143.2681, 740948.7980, 3392415.3393, 0.0000, 1.413161, 0.01303743, -0.08692798, 0.0000, -0.060537, 740948.8042, 3392415.3477
143.2781, 740948.7982, 3392415.3396, 0.0000, 1.413044, 0.01303613, -0.08692313, 0.0000, -0.060536, 740948.8058, 3392415.3499
143.2883, 740948.7986, 3392415.3401, 0.0000, 1.412925, 0.01303479, -0.08691828, 0.0000, -0.060538, 740948.8075, 3392415.3520
143.3059, 740948.7990, 3392415.3406, 0.0000, 1.412710, 0.01303340, -0.08691342, 0.0000, -0.060529, 740948.8092, 3392415.3541
